City,Continent,City Type,Tourism Type,Weather,Accommodation Cost,Transportation Cost
Sao Paulo,South America,mountains,adventure,arid,133,100
Sao Paulo,South America,mountains,adventure,cold,279,269
Sao Paulo,South America,mountains,adventure,rainy,450,268
Sao Paulo,South America,mountains,adventure,cloudy,165,258
Sao Paulo,South America,mountains,beach,tropical,122,202
Sao Paulo,South America,mountains,beach,temperate,80,287
Sao Paulo,South America,mountains,beach,arid,449,180
Sao Paulo,South America,mountains,beach,cold,465,185
Sao Paulo,South America,mountains,beach,rainy,90,125
Sao Paulo,South America,mountains,beach,cloudy,210,299
Sao Paulo,South America,mountains,medical,tropical,179,129
Sao Paulo,South America,mountains,medical,temperate,384,266
Sao Paulo,South America,mountains,medical,arid,72,260
Sao Paulo,South America,mountains,medical,cold,469,54
Sao Paulo,South America,mountains,medical,rainy,335,102
Sao Paulo,South America,mountains,medical,cloudy,489,64
Sao Paulo,South America,mountains,nature,tropical,82,188
Sao Paulo,South America,mountains,nature,temperate,459,273
Sao Paulo,South America,mountains,nature,arid,258,56
Sao Paulo,South America,mountains,nature,cold,434,80
Sao Paulo,South America,mountains,nature,rainy,487,277
Sao Paulo,South America,mountains,nature,cloudy,64,31
Sao Paulo,South America,urban,cultural,tropical,63,289
Sao Paulo,South America,urban,cultural,temperate,90,27
Sao Paulo,South America,urban,cultural,arid,248,166
Sao Paulo,South America,urban,cultural,cold,28,61
Sao Paulo,South America,urban,cultural,rainy,498,64
Sao Paulo,South America,urban,cultural,cloudy,397,250
Sao Paulo,South America,urban,adventure,tropical,358,288
Sao Paulo,South America,urban,adventure,temperate,82,73
Sao Paulo,South America,urban,adventure,arid,345,157
Sao Paulo,South America,urban,adventure,cold,204,109
Sao Paulo,South America,urban,adventure,rainy,497,37
Sao Paulo,South America,urban,adventure,cloudy,478,26
Sao Paulo,South America,urban,beach,tropical,340,166
Sao Paulo,South America,urban,beach,temperate,24,265
Sao Paulo,South America,urban,beach,arid,462,154
Sao Paulo,South America,urban,beach,cold,82,123
Sao Paulo,South America,urban,beach,rainy,168,158
Sao Paulo,South America,urban,beach,cloudy,244,122
Sao Paulo,South America,urban,medical,tropical,500,286
Sao Paulo,South America,urban,medical,temperate,436,51
Sao Paulo,South America,urban,medical,arid,258,200
Sao Paulo,South America,urban,medical,cold,22,293
Sao Paulo,South America,urban,medical,rainy,395,209
Sao Paulo,South America,urban,medical,cloudy,120,203
Sao Paulo,South America,urban,nature,tropical,32,34
Sao Paulo,South America,urban,nature,temperate,102,53
Sao Paulo,South America,urban,nature,arid,266,59
Sao Paulo,South America,urban,nature,cold,411,227
Sao Paulo,South America,urban,nature,rainy,160,75
Sao Paulo,South America,urban,nature,cloudy,104,231
Sao Paulo,South America,coastal,cultural,tropical,68,70
Sao Paulo,South America,coastal,cultural,temperate,258,66
Sao Paulo,South America,coastal,cultural,arid,162,197
Sao Paulo,South America,coastal,cultural,cold,207,109
Sao Paulo,South America,coastal,cultural,rainy,62,275
Sao Paulo,South America,coastal,cultural,cloudy,379,21
Sao Paulo,South America,coastal,adventure,tropical,471,155
Sao Paulo,South America,coastal,adventure,temperate,137,54
Sao Paulo,South America,coastal,adventure,arid,246,273
Sao Paulo,South America,coastal,adventure,cold,100,237
Sao Paulo,South America,coastal,adventure,rainy,433,274
Sao Paulo,South America,coastal,adventure,cloudy,252,229
Sao Paulo,South America,coastal,beach,tropical,195,234
Sao Paulo,South America,coastal,beach,temperate,339,90
Sao Paulo,South America,coastal,beach,arid,463,36
Sao Paulo,South America,coastal,beach,cold,172,79
Sao Paulo,South America,coastal,beach,rainy,288,41
Sao Paulo,South America,coastal,beach,cloudy,34,59
Sao Paulo,South America,coastal,medical,tropical,225,148
Sao Paulo,South America,coastal,medical,temperate,366,117
Sao Paulo,South America,coastal,medical,arid,69,261
Sao Paulo,South America,coastal,medical,cold,423,245
Sao Paulo,South America,coastal,medical,rainy,74,108
Sao Paulo,South America,coastal,medical,cloudy,80,41
Sao Paulo,South America,coastal,nature,tropical,357,28
Sao Paulo,South America,coastal,nature,temperate,222,271
Sao Paulo,South America,coastal,nature,arid,448,110
Sao Paulo,South America,coastal,nature,cold,368,121
Sao Paulo,South America,coastal,nature,rainy,268,42
Sao Paulo,South America,coastal,nature,cloudy,468,73
Rio de Janeiro,South America,historical,cultural,tropical,209,35
Rio de Janeiro,South America,historical,cultural,temperate,78,202
Rio de Janeiro,South America,historical,cultural,arid,293,278
Rio de Janeiro,South America,historical,cultural,cold,277,198
Rio de Janeiro,South America,historical,cultural,rainy,213,287
Rio de Janeiro,South America,historical,cultural,cloudy,456,101
Rio de Janeiro,South America,historical,adventure,tropical,347,223
Rio de Janeiro,South America,historical,adventure,temperate,158,116
Rio de Janeiro,South America,historical,adventure,arid,38,131
Rio de Janeiro,South America,historical,adventure,cold,463,277
Sydney,Oceania,historical,cultural,tropical,383,84
Sydney,Oceania,historical,cultural,temperate,454,54
Sydney,Oceania,historical,cultural,arid,340,39
Sydney,Oceania,historical,cultural,cold,153,262
Sydney,Oceania,historical,cultural,rainy,92,231
Sydney,Oceania,historical,cultural,cloudy,441,280
Sydney,Oceania,historical,adventure,tropical,296,95
Sydney,Oceania,historical,adventure,temperate,199,25
Sydney,Oceania,historical,adventure,arid,280,94
Sydney,Oceania,historical,adventure,cold,172,267
Sydney,Oceania,historical,adventure,rainy,378,287
Sydney,Oceania,historical,adventure,cloudy,450,133
Sydney,Oceania,historical,beach,tropical,343,243
Sydney,Oceania,historical,beach,temperate,293,248
Sydney,Oceania,historical,beach,arid,322,164
Sydney,Oceania,historical,beach,cold,317,28
Sydney,Oceania,historical,beach,rainy,373,158
Sydney,Oceania,historical,beach,cloudy,356,291
Sydney,Oceania,historical,medical,tropical,304,157
Sydney,Oceania,historical,medical,temperate,267,138
Sydney,Oceania,historical,medical,arid,142,260
Sydney,Oceania,historical,medical,cold,21,178
Sydney,Oceania,historical,medical,rainy,148,12
Sydney,Oceania,historical,medical,cloudy,104,295
Sydney,Oceania,historical,nature,tropical,293,168
Sydney,Oceania,historical,nature,temperate,199,161
Sydney,Oceania,historical,nature,arid,70,129
Sydney,Oceania,historical,nature,cold,128,79
Sydney,Oceania,historical,nature,rainy,127,129
Sydney,Oceania,historical,nature,cloudy,369,201
Sydney,Oceania,mountains,cultural,tropical,275,282
Sydney,Oceania,mountains,cultural,temperate,87,17
Sydney,Oceania,mountains,cultural,arid,409,17
Sydney,Oceania,mountains,cultural,cold,376,167
Sydney,Oceania,mountains,cultural,rainy,90,158
Sydney,Oceania,mountains,cultural,cloudy,385,82
Sydney,Oceania,mountains,adventure,tropical,132,41
Sydney,Oceania,mountains,adventure,temperate,281,228
Sydney,Oceania,mountains,adventure,arid,61,171
Sydney,Oceania,mountains,adventure,cold,145,52
Sydney,Oceania,mountains,adventure,rainy,123,51
Sydney,Oceania,mountains,adventure,cloudy,230,27
Sydney,Oceania,mountains,beach,tropical,155,171
Sydney,Oceania,mountains,beach,temperate,69,279
Sydney,Oceania,mountains,beach,arid,325,161
Sydney,Oceania,mountains,beach,cold,398,161
Sydney,Oceania,mountains,beach,rainy,415,262
Sydney,Oceania,mountains,beach,cloudy,141,216
Sydney,Oceania,mountains,medical,tropical,431,143
Sydney,Oceania,mountains,medical,temperate,99,61
Sydney,Oceania,mountains,medical,arid,107,97
Sydney,Oceania,mountains,medical,cold,267,153
Sydney,Oceania,mountains,medical,rainy,284,10
Sydney,Oceania,mountains,medical,cloudy,332,165
Sydney,Oceania,mountains,nature,tropical,175,147
Sydney,Oceania,mountains,nature,temperate,262,20
Sydney,Oceania,mountains,nature,arid,54,292
Sydney,Oceania,mountains,nature,cold,465,131
Sydney,Oceania,mountains,nature,rainy,250,258
Sydney,Oceania,mountains,nature,cloudy,60,49
Sydney,Oceania,urban,cultural,tropical,114,119
Sydney,Oceania,urban,cultural,temperate,41,213
Sydney,Oceania,urban,cultural,arid,235,32
Sydney,Oceania,urban,cultural,cold,492,47
Sydney,Oceania,urban,cultural,rainy,287,205
Sydney,Oceania,urban,cultural,cloudy,90,271
Sydney,Oceania,urban,adventure,tropical,95,233
Sydney,Oceania,urban,adventure,temperate,142,260
Sydney,Oceania,urban,adventure,arid,433,22
Sydney,Oceania,urban,adventure,cold,164,14
Sydney,Oceania,urban,adventure,rainy,334,267
Sydney,Oceania,urban,adventure,cloudy,168,98
Sydney,Oceania,urban,beach,tropical,79,277
Sydney,Oceania,urban,beach,temperate,29,105
Sydney,Oceania,urban,beach,arid,158,42
Sydney,Oceania,urban,beach,cold,99,33
Sydney,Oceania,urban,beach,rainy,226,32
Sydney,Oceania,urban,beach,cloudy,324,274
Sydney,Oceania,urban,medical,tropical,78,130
Sydney,Oceania,urban,medical,temperate,347,103
Sydney,Oceania,urban,medical,arid,38,43
Sydney,Oceania,urban,medical,cold,432,67
Sydney,Oceania,urban,medical,rainy,353,248
Sydney,Oceania,urban,medical,cloudy,121,79
Sydney,Oceania,urban,nature,tropical,231,122
Sydney,Oceania,urban,nature,temperate,77,122
Sydney,Oceania,urban,nature,arid,58,32
Sydney,Oceania,urban,nature,cold,365,177
Sydney,Oceania,urban,nature,rainy,190,103
Sydney,Oceania,urban,nature,cloudy,189,59
Sydney,Oceania,coastal,cultural,tropical,328,264
Sydney,Oceania,coastal,cultural,temperate,37,79
Sydney,Oceania,coastal,cultural,arid,258,101
Sydney,Oceania,coastal,cultural,cold,345,75
Sydney,Oceania,coastal,cultural,rainy,45,125
Sydney,Oceania,coastal,cultural,cloudy,348,158
Sydney,Oceania,coastal,adventure,tropical,136,162
Sydney,Oceania,coastal,adventure,temperate,74,102
Sydney,Oceania,coastal,adventure,arid,184,206
Sydney,Oceania,coastal,adventure,cold,492,285
Sydney,Oceania,coastal,adventure,rainy,288,58
Sydney,Oceania,coastal,adventure,cloudy,441,164
Sydney,Oceania,coastal,beach,tropical,123,171
Sydney,Oceania,coastal,beach,temperate,178,143
Sydney,Oceania,coastal,beach,arid,162,216
Sydney,Oceania,coastal,beach,cold,313,268
Sydney,Oceania,coastal,beach,rainy,125,257
Sydney,Oceania,coastal,beach,cloudy,431,83
Sydney,Oceania,coastal,medical,tropical,216,196
Sydney,Oceania,coastal,medical,temperate,274,258
Sydney,Oceania,coastal,medical,arid,430,235
Sydney,Oceania,coastal,medical,cold,425,130
Sydney,Oceania,coastal,medical,rainy,169,243
Sydney,Oceania,coastal,medical,cloudy,243,157
Sydney,Oceania,coastal,nature,tropical,444,295
Sydney,Oceania,coastal,nature,temperate,292,107
Sydney,Oceania,coastal,nature,arid,195,128
Sydney,Oceania,coastal,nature,cold,89,107
Sydney,Oceania,coastal,nature,rainy,51,118
Sydney,Oceania,coastal,nature,cloudy,93,300
Melbourne,Oceania,historical,cultural,tropical,399,32
Melbourne,Oceania,historical,cultural,temperate,184,150
Melbourne,Oceania,historical,cultural,arid,156,12
Melbourne,Oceania,historical,cultural,cold,397,61
Melbourne,Oceania,historical,cultural,rainy,469,62
Melbourne,Oceania,historical,cultural,cloudy,232,68
Melbourne,Oceania,historical,adventure,tropical,462,216
Melbourne,Oceania,historical,adventure,temperate,463,169
Melbourne,Oceania,historical,adventure,arid,52,145
Melbourne,Oceania,historical,adventure,cold,288,39
Melbourne,Oceania,historical,adventure,rainy,306,65
Melbourne,Oceania,historical,adventure,cloudy,365,54
Melbourne,Oceania,historical,beach,tropical,442,150
Melbourne,Oceania,historical,beach,temperate,155,11
Melbourne,Oceania,historical,beach,arid,53,204
Melbourne,Oceania,historical,beach,cold,328,38
Melbourne,Oceania,historical,beach,rainy,416,266
Melbourne,Oceania,historical,beach,cloudy,96,98
Melbourne,Oceania,historical,medical,tropical,362,275
Melbourne,Oceania,historical,medical,temperate,182,184
Melbourne,Oceania,historical,medical,arid,57,116
Melbourne,Oceania,historical,medical,cold,33,72
Melbourne,Oceania,historical,medical,rainy,48,111
Melbourne,Oceania,historical,medical,cloudy,59,202
Melbourne,Oceania,historical,nature,tropical,225,63
Melbourne,Oceania,historical,nature,temperate,435,27
Melbourne,Oceania,historical,nature,arid,391,170
Melbourne,Oceania,historical,nature,cold,480,243
Melbourne,Oceania,historical,nature,rainy,459,92
Melbourne,Oceania,historical,nature,cloudy,472,57
Melbourne,Oceania,mountains,cultural,tropical,105,203
Melbourne,Oceania,mountains,cultural,temperate,326,136
Melbourne,Oceania,mountains,cultural,arid,410,67
Melbourne,Oceania,mountains,cultural,cold,361,20
Melbourne,Oceania,mountains,cultural,rainy,55,77
Melbourne,Oceania,mountains,cultural,cloudy,418,90
Melbourne,Oceania,mountains,adventure,tropical,180,216
Melbourne,Oceania,mountains,adventure,temperate,428,191
Melbourne,Oceania,mountains,adventure,arid,366,70
Melbourne,Oceania,mountains,adventure,cold,483,210
Melbourne,Oceania,mountains,adventure,rainy,109,279
Melbourne,Oceania,mountains,adventure,cloudy,464,108
Melbourne,Oceania,mountains,beach,tropical,133,29
Melbourne,Oceania,mountains,beach,temperate,122,24
Melbourne,Oceania,mountains,beach,arid,31,138
Melbourne,Oceania,mountains,beach,cold,410,37
Melbourne,Oceania,mountains,beach,rainy,104,189
Melbourne,Oceania,mountains,beach,cloudy,473,146
Melbourne,Oceania,mountains,medical,tropical,315,295
Melbourne,Oceania,mountains,medical,temperate,145,99
Melbourne,Oceania,mountains,medical,arid,403,240
Melbourne,Oceania,mountains,medical,cold,160,118
Melbourne,Oceania,mountains,medical,rainy,72,82
Melbourne,Oceania,mountains,medical,cloudy,75,293
Melbourne,Oceania,mountains,nature,tropical,439,202
Melbourne,Oceania,mountains,nature,temperate,225,275
Melbourne,Oceania,mountains,nature,arid,35,239
Melbourne,Oceania,mountains,nature,cold,210,245
Melbourne,Oceania,mountains,nature,rainy,97,271
Melbourne,Oceania,mountains,nature,cloudy,488,211
Melbourne,Oceania,urban,cultural,tropical,374,122
Melbourne,Oceania,urban,cultural,temperate,184,38
Melbourne,Oceania,urban,cultural,arid,490,70
Melbourne,Oceania,urban,cultural,cold,339,267
Melbourne,Oceania,urban,cultural,rainy,115,176
Melbourne,Oceania,urban,cultural,cloudy,61,273
Melbourne,Oceania,urban,adventure,tropical,143,32
Melbourne,Oceania,urban,adventure,temperate,30,20
Melbourne,Oceania,urban,adventure,arid,447,82
Melbourne,Oceania,urban,adventure,cold,413,11
Melbourne,Oceania,urban,adventure,rainy,353,242
Melbourne,Oceania,urban,adventure,cloudy,119,130
Melbourne,Oceania,urban,beach,tropical,133,203
Melbourne,Oceania,urban,beach,temperate,202,53
Melbourne,Oceania,urban,beach,arid,319,259
Melbourne,Oceania,urban,beach,cold,340,107
Melbourne,Oceania,urban,beach,rainy,111,143
Melbourne,Oceania,urban,beach,cloudy,193,180
Melbourne,Oceania,urban,medical,tropical,185,79
Melbourne,Oceania,urban,medical,temperate,297,196
Melbourne,Oceania,urban,medical,arid,181,76
Melbourne,Oceania,urban,medical,cold,142,79
Melbourne,Oceania,urban,medical,rainy,219,152
Melbourne,Oceania,urban,medical,cloudy,201,164
Melbourne,Oceania,urban,nature,tropical,129,236
Melbourne,Oceania,urban,nature,temperate,183,299
Melbourne,Oceania,urban,nature,arid,489,87
Melbourne,Oceania,urban,nature,cold,273,238
Melbourne,Oceania,urban,nature,rainy,397,294
Melbourne,Oceania,urban,nature,cloudy,193,59
Melbourne,Oceania,coastal,cultural,tropical,385,284
Melbourne,Oceania,coastal,cultural,temperate,433,102
Melbourne,Oceania,coastal,cultural,arid,86,207
Melbourne,Oceania,coastal,cultural,cold,464,18
Melbourne,Oceania,coastal,cultural,rainy,199,196
Melbourne,Oceania,coastal,cultural,cloudy,392,249
Melbourne,Oceania,coastal,adventure,tropical,334,133
Melbourne,Oceania,coastal,adventure,temperate,435,186
Melbourne,Oceania,coastal,adventure,arid,341,189
Melbourne,Oceania,coastal,adventure,cold,392,16
Melbourne,Oceania,coastal,adventure,rainy,84,265
Melbourne,Oceania,coastal,adventure,cloudy,136,202
Melbourne,Oceania,coastal,beach,tropical,332,132
Melbourne,Oceania,coastal,beach,temperate,328,126
Melbourne,Oceania,coastal,beach,arid,334,207
Melbourne,Oceania,coastal,beach,cold,456,177
Melbourne,Oceania,coastal,beach,rainy,440,280
Melbourne,Oceania,coastal,beach,cloudy,350,112
Melbourne,Oceania,coastal,medical,tropical,423,221
Melbourne,Oceania,coastal,medical,temperate,195,171
Melbourne,Oceania,coastal,medical,arid,394,65
Melbourne,Oceania,coastal,medical,cold,334,300
Melbourne,Oceania,coastal,medical,rainy,142,139
Melbourne,Oceania,coastal,medical,cloudy,141,107
Melbourne,Oceania,coastal,nature,tropical,474,37
Melbourne,Oceania,coastal,nature,temperate,157,60
Melbourne,Oceania,coastal,nature,arid,403,91
Melbourne,Oceania,coastal,nature,cold,286,118
Melbourne,Oceania,coastal,nature,rainy,430,100
Melbourne,Oceania,coastal,nature,cloudy,102,157
Auckland,Oceania,historical,cultural,tropical,84,189
Auckland,Oceania,historical,cultural,temperate,361,29
Auckland,Oceania,historical,cultural,arid,359,188
Auckland,Oceania,historical,cultural,cold,184,151
Auckland,Oceania,historical,cultural,rainy,448,39
Auckland,Oceania,historical,cultural,cloudy,266,66
Auckland,Oceania,historical,adventure,tropical,61,117
Auckland,Oceania,historical,adventure,temperate,94,212
Auckland,Oceania,historical,adventure,arid,146,37
Auckland,Oceania,historical,adventure,cold,290,267
